# Wavelength_Angstrom  Normalized_Flux
4.886900012416599566e+03 6.581819057464599609e-01
4.886950012417300059e+03 6.048055887222290039e-01
4.887000012417999642e+03 5.831913948059082031e-01
4.887050012418700135e+03 6.868592500686645508e-01
4.887100012419399718e+03 8.030973076820373535e-01
4.887150012420100211e+03 8.437345623970031738e-01
4.887200012420799794e+03 8.776928782463073730e-01
4.887250012421500287e+03 9.267429709434509277e-01
4.887300012422199870e+03 9.455781579017639160e-01
4.887350012422900363e+03 9.556648731231689453e-01
4.887400012423599946e+03 9.554186463356018066e-01
4.887450012424300439e+03 9.434574246406555176e-01
4.887500012425000023e+03 9.402501583099365234e-01
4.887550012425699606e+03 9.495874643325805664e-01
4.887600012426400099e+03 9.607892632484436035e-01
4.887650012427099682e+03 9.710731506347656250e-01
4.887700012427800175e+03 9.731100797653198242e-01
4.887750012428499758e+03 9.702559709548950195e-01
4.887800012429200251e+03 9.778199195861816406e-01
4.887850012429899834e+03 9.694276452064514160e-01
4.887900012430600327e+03 9.590218067169189453e-01
4.887950012431299911e+03 9.439738392829895020e-01
4.888000012431999494e+03 9.572612047195434570e-01
4.888050012432699987e+03 9.616357684135437012e-01
4.888100012433400479e+03 9.635664224624633789e-01
4.888150012434100063e+03 9.721915721893310547e-01
4.888200012434799646e+03 9.350054264068603516e-01
4.888250012435500139e+03 8.715710043907165527e-01
4.888300012436199722e+03 7.693637013435363770e-01
4.888350012436900215e+03 6.472390890121459961e-01
4.888400012437599798e+03 5.255951881408691406e-01
4.888450012438300291e+03 5.328693985939025879e-01
4.888500012438999875e+03 7.010289430618286133e-01
4.888550012439700367e+03 8.517609834671020508e-01
4.888600012440399951e+03 9.131984710693359375e-01
4.888650012441099534e+03 9.081689715385437012e-01
4.888700012441800027e+03 8.209993243217468262e-01
4.888750012442499610e+03 6.403614878654479980e-01
4.888800012443200103e+03 4.794859588146209717e-01
4.888850012443899686e+03 4.319246411323547363e-01
4.888900012444600179e+03 5.065214633941650391e-01
4.888950012445299762e+03 6.790146827697753906e-01
4.889000012446000255e+03 8.594789505004882812e-01
4.889050012446699839e+03 9.364657402038574219e-01
4.889100012447400331e+03 9.605274796485900879e-01
4.889150012448099915e+03 9.723798632621765137e-01
4.889200012448800408e+03 9.788954257965087891e-01
4.889250012449499991e+03 9.828007817268371582e-01
4.889300012450199574e+03 9.815087318420410156e-01
4.889350012450900067e+03 9.721565246582031250e-01
4.889400012451599650e+03 9.623964428901672363e-01
4.889450012452300143e+03 9.626490473747253418e-01
4.889500012452999727e+03 9.638422727584838867e-01
4.889550012453700219e+03 9.656381607055664062e-01
4.889600012454399803e+03 9.597223401069641113e-01
4.889650012455100295e+03 9.665445089340209961e-01
4.889700012455799879e+03 9.638438820838928223e-01
4.889750012456499462e+03 9.608756899833679199e-01
4.889800012457199955e+03 9.599602818489074707e-01
4.889850012457900448e+03 9.561001062393188477e-01
4.889900012458600031e+03 9.486089944839477539e-01
4.889950012459299614e+03 9.413161277770996094e-01
4.890000012460000107e+03 9.417973160743713379e-01
4.890050012460699691e+03 9.297372698783874512e-01
4.890100012461400183e+03 9.095227718353271484e-01
4.890150012462099767e+03 8.982645869255065918e-01
4.890200012462800260e+03 8.778400421142578125e-01
4.890250012463499843e+03 8.632884025573730469e-01
4.890300012464200336e+03 8.251879215240478516e-01
4.890350012464899919e+03 7.781937122344970703e-01
4.890400012465599502e+03 6.698225140571594238e-01
4.890450012466299995e+03 5.224508047103881836e-01
4.890500012466999578e+03 3.493365645408630371e-01
4.890550012467700071e+03 2.518550455570220947e-01
4.890600012468399655e+03 3.116509020328521729e-01
4.890650012469100147e+03 4.746986925601959229e-01
4.890700012469799731e+03 6.309570670127868652e-01
4.890750012470500224e+03 7.174574136734008789e-01
4.890800012471199807e+03 7.383530139923095703e-01
4.890850012471900300e+03 7.400880455970764160e-01
4.890900012472599883e+03 7.272146940231323242e-01
4.890950012473300376e+03 7.284656167030334473e-01
4.891000012473999959e+03 7.175216078758239746e-01
4.891050012474699543e+03 7.024244666099548340e-01
4.891100012475400035e+03 6.305115222930908203e-01
4.891150012476099619e+03 5.264708399772644043e-01
4.891200012476800111e+03 4.045230150222778320e-01
4.891250012477499695e+03 2.710322737693786621e-01
4.891300012478200188e+03 2.232564687728881836e-01
4.891350012478899771e+03 3.053909540176391602e-01
4.891400012479600264e+03 4.535993039608001709e-01
4.891450012480299847e+03 5.968499183654785156e-01
4.891500012481000340e+03 6.939103603363037109e-01
4.891550012481699923e+03 7.613921165466308594e-01
4.891600012482400416e+03 8.084724545478820801e-01
4.891650012483099999e+03 8.368959426879882812e-01
4.891700012483799583e+03 8.703487515449523926e-01
4.891750012484500076e+03 8.874255418777465820e-01
4.891800012485199659e+03 9.046437740325927734e-01
4.891850012485900152e+03 9.241793751716613770e-01
4.891900012486599735e+03 9.314479827880859375e-01
4.891950012487300228e+03 9.423129558563232422e-01
4.892000012487999811e+03 9.387030601501464844e-01
4.892050012488700304e+03 9.504905939102172852e-01
4.892100012489399887e+03 9.603868722915649414e-01
4.892150012490099471e+03 9.634166359901428223e-01
4.892200012490799963e+03 9.713351130485534668e-01
4.892250012491500456e+03 9.589869976043701172e-01
4.892300012492200040e+03 9.556916952133178711e-01
4.892350012492899623e+03 9.626898169517517090e-01
4.892400012493600116e+03 9.706466197967529297e-01
4.892450012494299699e+03 9.650257825851440430e-01
4.892500012495000192e+03 9.494621753692626953e-01
4.892550012495699775e+03 8.826529979705810547e-01
4.892600012496400268e+03 7.542861700057983398e-01
4.892650012497099851e+03 6.677913069725036621e-01
4.892700012497800344e+03 7.332738637924194336e-01
4.892750012498499927e+03 8.596515655517578125e-01
4.892800012499199511e+03 9.332493543624877930e-01
4.892850012499900004e+03 9.559273719787597656e-01
4.892900012500599587e+03 9.652987718582153320e-01
4.892950012501300080e+03 9.688783884048461914e-01
4.893000012501999663e+03 9.697746038436889648e-01
4.893050012502700156e+03 9.695193767547607422e-01
4.893100012503399739e+03 9.667432904243469238e-01
4.893150012504100232e+03 9.554935693740844727e-01
4.893200012504799815e+03 9.601862430572509766e-01
4.893250012505500308e+03 9.653795361518859863e-01
4.893300012506199892e+03 9.690134525299072266e-01
4.893350012506900384e+03 9.678948521614074707e-01
4.893400012507599968e+03 9.629257917404174805e-01
4.893450012508299551e+03 9.382681846618652344e-01
4.893500012509000044e+03 9.179626703262329102e-01
4.893550012509699627e+03 8.984779715538024902e-01
4.893600012510400120e+03 8.690766096115112305e-01
4.893650012511099703e+03 8.887909054756164551e-01
4.893700012511800196e+03 9.295275807380676270e-01
4.893750012512499779e+03 9.584394693374633789e-01
4.893800012513200272e+03 9.712222218513488770e-01
4.893850012513899856e+03 9.754566550254821777e-01
4.893900012514600348e+03 9.819625020027160645e-01
4.893950012515299932e+03 9.768615365028381348e-01
4.894000012516000425e+03 9.610792398452758789e-01
4.894050012516700008e+03 9.688344597816467285e-01
4.894100012517399591e+03 9.626107811927795410e-01
4.894150012518100084e+03 9.543288946151733398e-01
4.894200012518799667e+03 9.545828700065612793e-01
4.894250012519500160e+03 9.601459503173828125e-01
4.894300012520199743e+03 9.369820356369018555e-01
4.894350012520900236e+03 9.213675856590270996e-01
4.894400012521599820e+03 9.285308718681335449e-01
4.894450012522300312e+03 9.633541107177734375e-01
4.894500012522999896e+03 9.783703088760375977e-01
4.894550012523699479e+03 9.776823520660400391e-01
4.894600012524399972e+03 9.808208942413330078e-01
4.894650012525100465e+03 9.809769988059997559e-01
4.894700012525800048e+03 9.824839830398559570e-01
4.894750012526499631e+03 9.750494360923767090e-01
4.894800012527200124e+03 9.782779812812805176e-01
4.894850012527899707e+03 9.866743683815002441e-01
4.894900012528600200e+03 9.785761833190917969e-01
4.894950012529299784e+03 9.818380475044250488e-01
4.895000012530000276e+03 9.871016144752502441e-01
4.895050012530699860e+03 9.889411926269531250e-01
4.895100012531400353e+03 9.870574474334716797e-01
4.895150012532099936e+03 9.871059656143188477e-01
4.895200012532799519e+03 9.715677499771118164e-01
4.895250012533500012e+03 9.861060976982116699e-01
4.895300012534199595e+03 9.840061068534851074e-01
4.895350012534900088e+03 9.803756475448608398e-01
4.895400012535599672e+03 9.764436483383178711e-01
4.895450012536300164e+03 9.689389467239379883e-01
4.895500012536999748e+03 9.626272916793823242e-01
4.895550012537700241e+03 9.770861864089965820e-01
4.895600012538399824e+03 9.813410639762878418e-01
4.895650012539100317e+03 9.768304824829101562e-01
4.895700012539799900e+03 9.754142761230468750e-01
4.895750012540500393e+03 9.759410619735717773e-01
4.895800012541199976e+03 9.713746905326843262e-01
4.895850012541899559e+03 9.723779559135437012e-01
4.895900012542600052e+03 9.755725264549255371e-01
4.895950012543299636e+03 9.783983230590820312e-01
4.896000012544000128e+03 9.750688672065734863e-01
4.896050012544699712e+03 9.693227410316467285e-01
4.896100012545400205e+03 9.534263014793395996e-01
4.896150012546099788e+03 8.815027475357055664e-01
4.896200012546800281e+03 7.867840528488159180e-01
4.896250012547499864e+03 7.611162662506103516e-01
4.896300012548200357e+03 8.280888199806213379e-01
4.896350012548899940e+03 8.870967626571655273e-01
4.896400012549600433e+03 9.220517873764038086e-01
4.896450012550300016e+03 9.522978663444519043e-01
4.896500012550999600e+03 9.657860994338989258e-01
4.896550012551700092e+03 9.742488861083984375e-01
4.896600012552399676e+03 9.657480120658874512e-01
4.896650012553100169e+03 9.651752114295959473e-01
4.896700012553799752e+03 9.729552865028381348e-01
4.896750012554500245e+03 9.676975607872009277e-01
4.896800012555199828e+03 9.645162820816040039e-01
4.896850012555900321e+03 9.642861485481262207e-01
4.896900012556599904e+03 9.544132351875305176e-01
4.896950012557299488e+03 9.479128718376159668e-01
4.897000012557999980e+03 9.555523395538330078e-01
4.897050012558700473e+03 9.502599835395812988e-01
4.897100012559400056e+03 9.405708909034729004e-01
4.897150012560099640e+03 9.309315681457519531e-01
4.897200012560800133e+03 9.256806373596191406e-01
4.897250012561499716e+03 9.167714118957519531e-01
4.897300012562200209e+03 9.377213716506958008e-01
4.897350012562899792e+03 9.536134004592895508e-01
4.897400012563600285e+03 9.537552595138549805e-01
4.897450012564299868e+03 9.541494846343994141e-01
4.897500012565000361e+03 9.563533663749694824e-01
4.897550012565699944e+03 9.597961902618408203e-01
4.897600012566399528e+03 9.530243873596191406e-01
4.897650012567100021e+03 9.535940885543823242e-01
4.897700012567799604e+03 9.598323106765747070e-01
4.897750012568500097e+03 9.581842422485351562e-01
4.897800012569199680e+03 9.614824652671813965e-01
4.897850012569900173e+03 9.706852436065673828e-01
4.897900012570599756e+03 9.662932157516479492e-01
4.897950012571300249e+03 9.694197773933410645e-01
4.898000012571999832e+03 9.695903062820434570e-01
4.898050012572700325e+03 9.705076813697814941e-01
4.898100012573399908e+03 9.646783471107482910e-01
4.898150012574100401e+03 9.654916524887084961e-01
4.898200012574799985e+03 9.615596532821655273e-01
4.898250012575499568e+03 9.540485739707946777e-01
4.898300012576200061e+03 9.556368589401245117e-01
4.898350012576899644e+03 9.465104937553405762e-01
4.898400012577600137e+03 9.457918405532836914e-01
4.898450012578299720e+03 9.484771490097045898e-01
4.898500012579000213e+03 9.605705142021179199e-01
4.898550012579699796e+03 9.606093168258666992e-01
4.898600012580400289e+03 9.548294544219970703e-01
4.898650012581099872e+03 9.506880640983581543e-01
4.898700012581800365e+03 9.473824501037597656e-01
4.898750012582499949e+03 9.470804929733276367e-01
4.898800012583200441e+03 9.515811800956726074e-01
4.898850012583900025e+03 9.564480185508728027e-01
4.898900012584599608e+03 9.604289531707763672e-01
4.898950012585300101e+03 9.704458117485046387e-01
4.899000012585999684e+03 9.698390364646911621e-01
4.899050012586700177e+03 9.599289298057556152e-01
4.899100012587399760e+03 9.615980386734008789e-01
4.899150012588100253e+03 9.669647812843322754e-01
4.899200012588799837e+03 9.465294480323791504e-01
4.899250012589500329e+03 9.360209107398986816e-01
4.899300012590199913e+03 9.280859231948852539e-01
4.899350012590899496e+03 9.308975934982299805e-01
4.899400012591599989e+03 9.437820315361022949e-01
4.899450012592299572e+03 9.663997292518615723e-01
4.899500012593000065e+03 9.658470749855041504e-01
4.899550012593699648e+03 9.523510336875915527e-01
4.899600012594400141e+03 8.841978907585144043e-01
4.899650012595099724e+03 7.472797632217407227e-01
4.899700012595800217e+03 6.292986273765563965e-01
4.899750012596499801e+03 6.730014085769653320e-01
4.899800012597200293e+03 7.775784134864807129e-01
4.899850012597899877e+03 7.364941239356994629e-01
4.899900012598600370e+03 6.278298497200012207e-01
4.899950012599299953e+03 6.727037429809570312e-01
